MMSI,Message_ID,Repeat_indicator,Time,Millisecond,Region,Country,Base_station,Online_data,Group_code,Sequence_ID,Channel,Data_length,Vessel_Name,Call_sign,IMO,Ship_Type,Dimension_to_Bow,Dimension_to_stern,Dimension_to_port,Dimension_to_starboard,Draught,Destination,AIS_version,Navigational_status,ROT,SOG,Accuracy,Longitude,Latitude,COG,Heading,Regional,Maneuver,RAIM_flag,Communication_flag,Communication_state,UTC_year,UTC_month,UTC_day,UTC_hour,UTC_minute,UTC_second,Fixing_device,Transmission_control,ETA_month,ETA_day,ETA_hour,ETA_minute,Sequence,Destination_ID,Retransmit_flag,Country_code,Functional_ID,Data,Destination_ID_1,Sequence_1,Destination_ID_2,Sequence_2,Destination_ID_3,Sequence_3,Destination_ID_4,Sequence_4,Altitude,Altitude_sensor,Data_terminal,Mode,Safety_text,Non-standard_bits,Name_extension,Name_extension_padding,Message_ID_1_1,Offset_1_1,Message_ID_1_2,Offset_1_2,Message_ID_2_1,Offset_2_1,Destination_ID_A,Offset_A,Increment_A,Destination_ID_B,offsetB,incrementB,data_msg_type,station_ID,Z_count,num_data_words,health,unit_flag,display,DSC,band,msg22,offset1,num_slots1,timeout1,Increment_1,Offset_2,Number_slots_2,Timeout_2,Increment_2,Offset_3,Number_slots_3,Timeout_3,Increment_3,Offset_4,Number_slots_4,Timeout_4,Increment_4,ATON_type,ATON_name,off_position,ATON_status,Virtual_ATON,Channel_A,Channel_B,Tx_Rx_mode,Power,Message_indicator,Channel_A_bandwidth,Channel_B_bandwidth,Transzone_size,Longitude_1,Latitude_1,Longitude_2,Latitude_2,Station_Type,Report_Interval,Quiet_Time,Part_Number,Vendor_ID,Mother_ship_MMSI,Destination_indicator,Binary_flag,GNSS_status,spare,spare2,spare3,spare4
"338071000","1","0","20130825_134903","554","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.6241216667","38.931135","283.7","286.0","","0","0","","2221","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_134904","651","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.4","0","-42.6224833333","44.1598","249.0","254.0","","0","0","","32954","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_134909","207","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.62477","38.9312583333","283.7","286.0","","0","0","","114705","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_134915","501","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.6256716667","38.931445","284.6","286.0","","0","0","","23236","","","","","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_134919","162","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","1.11600720834","9.2","0","-62.2186666667","36.3525","63.0","58.0","","0","0","","23236","","","","","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_135122","447","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.64181","38.9347983333","284.6","286.0","","0","0","","23244","","","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_135127","674","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.64271","38.9349816667","284.8","286.0","","0","0","","23244","","","","","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_135127","994","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.64271","38.9349816667","284.8","286.0","","0","0","","23244","","","","","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_135139","621","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.64413","38.93527","284.6","286.0","","0","0","","81937","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_135145","861","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.645035","38.9354533333","284.7","286.0","","0","0","","49169","","","","","","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_135151","141","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.6456833333","38.9355816667","284.3","286.0","","0","0","","81937","","","","","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_135209","515","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.6480066667","38.9360616667","284.7","286.0","","0","0","","65883","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_135215","915","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.64891","38.9362533333","285.2","286.0","","0","0","","49169","","","","","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_135439","370","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.6","0","-29.6674316667","38.9399566667","284.3","285.0","","0","0","","99775","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_135514","969","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","12.4","1","-43.21745","44.30075","262.0","262.0","","0","0","","23260","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_130433","851","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.9","0","-42.4279333333","44.2030666667","254.0","254.0","","0","0","","66447","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_130436","491","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","10.0","9.3","0","-46.92328","36.8646083333","231.3","232.0","","0","1","","99314","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130451","555","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2714583333","38.856325","286.4","287.0","","0","0","","2257","","","","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130523","396","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2755666667","38.8572383333","285.5","286.0","","0","0","","33278","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130706","730","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.28941","38.8602","285.6","287.0","","0","0","","49171","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_130708","276","2","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.28941","38.8602","285.6","287.0","","0","0","","2257","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
